tweet;;;;;;;;;;;;;;;;;;;;;;;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
Ngapain ribut nyalahin pemerintah melulu, lakukan saja Protokol Kesehatan dg ketat dg #pakaimasker #JagaJarak #cucitanganpakaisabun akan jauh lebih berguna.  https://t.co/STZqiAK7LT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan tanyakan kapan Covid berakhir tapi tanyakan kapan kita sadar untuk menangkalnya. Pakai masker, jaga jarak dan cuci tangan pakai sabun. #yuksadarcovid #bosencovid #PakaiMasker  #sadarcovid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@januryanur1226 Jangan lupa tetap  Taat protokol   #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'januryanur1226', 'name': 'Janur🇮🇩', 'id': '3113875502'}];;;;
Anak bisa tidak wajib #PakaiMasker untuk situasi tertentu: masih balita, berada di rumah, ada kebutuhan khusus, dan aktivitas fisik.  Yuk tonton videonya dan ikuti rekomendasi dari WHO terkait Anak dan Masker lebih lengkap di  https://t.co/IGFHte3GEd  https://t.co/Kt4ALXkR53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuk ganti masker yukk, pakai masker nya yg bener yahh...  Scuba nya kita ganti dgn masker 3 lapis yah..  Masker melindungi Aku dan Kamu..  #masker #3ply #surgicalmask #pakaimasker #jagajarak #cucitangan #LawanCovid19  https://t.co/s5H54Z9m7A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Berikut tips aman berciuman saat pandemi Covid-19 #PakaiMasker #virus #COVID19 #COVID__19 #COVIDー19 #CoronaUpdate #coronavirus #COVID #CoronaUpdate #Covid_19 #Corona #VirusCorona #DisiplinWajibMasker corona PSBB #PSBB Jaga Jarak  https://t.co/XckngHO3iM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Masker Scuba Special Design Min order 12 pcs  #gunakanmasker #pakaimasker #jagajarak @ Bogor, Indonesia  https://t.co/03ErV7DO93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@PolresKudus2 @SatpolPPKudus kenapa ya msh byk yg blom sadar pentingnya pake masker....knp juga gelar razia masker cuma di depan kabupaten...? Tlng dong para petugas razia keliling soalnya masih banyak yg ga pake masker #PakaiMasker #jagajarak #kudus #Law;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Bpk Presiden @jokowi, @kemendagri, @DPR_RI, @bawaslu_RI, @KPU_ID. Bagaimana dengan pilkada, pesta pernikahan saja dihimbau untuk di tunda karena khawatir menimbulkan klaster baru sebaran pandemi #Covid_19.   #TundaPilkada #IndonesiaDalamBahaya #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ga usah julid ke org2 yg tidak mematuhi protokol kesehatan, dg #pakaimasker #jagajarak #cucitanganpakaisabun Kita harus melindungi diri sendiri dan juga mereka yg tidak mengikuti protokol Kesehatan. Badai pasti berlalu.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jasmin gapernah lupa pakai masker (bukan masker wajah ya) karena ngeliat idola Jasmin yang selalu pakai masker kemanapun mereka pergi, kalo mereka aja aware masa kalian enggak sih?  #PakaiMasker #JasaRaharjaPeduli #BUMNUntukIndonesia  https://t.co/U9v1rzYhlZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Scuba dan buff dilarang, kita ganti ini aja kali yak, kan tebel jg fullface. Lagi lagi PSBB (Protokol Selalu Bikin Bingung).  #ripmaskerscuba  #MaskerScuba #MaskerBuff #COVID19 #Corona #PakaiMasker #Trending #PSBBLagi #satgascovid #plandemic  https://t.co/ThBaByLllQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dulur²ku kabupaten jombang kalau keluar pake masker yaa... Masker murah kok, kamu aman dari covid-19 saudara yang lain juga aman, daripada nanti di denda kan sayang uangnya mending di pake buat beli makan😊  #jombang #PakaiMasker #JatimBermasker #PoldaJatim  https://t.co/qGC0VeRSc6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai dan rasakan manfaat nya. #PakaiMasker  https://t.co/M565tON1Ke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Selamatkan diri, keluarga dan orang sekitar anda dengan mematuhi protokol kesehatan #PakaiMasker  #cucitanganpakaisabun  #JagaJarak  #BersamaLawanCorona  #KitaJagaKita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tidak usah berpikir yg muluk2, ikuti saja Protokol Kesehatan #pakaimasker #jagajarak #cucitanganpakaisabun dg ketat. Liat saya Swedia ga pake lockdown, dicibir seluruh dunia, melakukan protokol Kesehatan tapi tanpa #pakaimasker. Ternyata pertambahan kasus baru paling rendah.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Lindungi Diri, Lindungi Negeri  #JagaJarak  #HindariKerumunan #PakaiMasker #BUMNUntukIndonesia #PowerBeyondGenerantions  https://t.co/JXi98wwkSU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Stay safe and stay healthy  #staysafe  #stayhome  #stay  #stayhealthy  #staystrong  #staypositive  #staytuned  #pakaimasker  #jagajarak  #psbbjakarta @ Rasuna Office Park  https://t.co/ulvvisDcCF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuk..pakai masker..#BersamaLawanCorona #PakaiMasker #lpka_samarinda  https://t.co/Vh9ad1SmrU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pake masker tanpa jaga jarak apa gunanya woy...  Tangan bisa menularkan corona (gk pake hand sanitizer)...  Jgn gandengan tangan mulu dong, kasian tuh yg jomblo🙃  #PakaiMasker  #JagaJarak  #Jomblo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
4. Selalu cuci tangan pakai sabun atau cairan antiseptik    5. Selalu ikuti aturan pemerintah serta protokol di tempat umum dan usaha.     Lindungi Diri, Lindungi Negeri  #JagaJarak  #HindariKerumunan #PakaiMasker #BUMNUntukIndonesia #PowerBeyondGenerantions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Perlu di pahami tentang masker yg kita pakai yaaa...  #PakaiMasker #JagaJarak #cucitanganpakaisabun  #LawanCovid19 #StaySafe  https://t.co/XJUTWEvW9D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
PT KAI Commuter Indonesia menjelaskan, masker N95 paling efektif menangkal virus hingga 100%. Masker bedah 80-95%, sedangkan masker kain tiga lapis 70%.  Sementera masker scuba  hanya mampun menangkal virus paling banter 5 persen.  #Covid19 #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
pemerintah serta protokol di tempat umum dan usaha.     Lindungi Diri, Lindungi Negeri  #JagaJarak  #HindariKerumunan #PakaiMasker #BUMNUntukIndonesia #PowerBeyondGenerantions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Menggunakan masker berarti anda pahlawan bg diri sendiri dan orang orang yang berada di sekitar anda  #PakaiMasker  #PakaiMasker  👍👍👍;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
"PSPB pertama dikomentari keputusan yang salah dan data tidak terbuka. PSPB sekarang diperketat dikomentari ""horor"" menakut nakuti. Apapun itu lebih baik lakukan..  Disiplin diri #PakaiMasker  Disiplin diri #JagaJarak  Disiplin diri #cucitangan  Sederhana Toh, agar #nkrisehat  https://t.co/daazBwlkid";;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Mari kita dukung pemerintah. #dirumahaja #cucitangan #PakaiMasker #JagaJarak  Google aja pake masker. Masak Lo nggak😷😷  https://t.co/x5KMZzxglw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ada yg kemarin2 merasa aman dan tak peduli.sekarang ketakukan.parno dll  Jangan merasa berat ⬇️ #pakaimasker #dirumahsaja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Cara memakai masker medis yg benar dan tidak berembun di kacamata  #COVID19 #PakaiMasker #DIY #Covid_19  https://t.co/o8qT8q0qAC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
kesel pakai masker bikin berembun dikacamata  #PakaiMasker  #beranda  #relate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Anak bisa tidak wajib #PakaiMasker untuk situasi tertentu: masih balita, berada di rumah, ada kebutuhan khusus, dan aktivitas fisik.  Yuk tonton videonya dan ikuti rekomendasi dari WHO terkait Anak dan Masker lebih lengkap di  https://t.co/JlblM1lgro   #PramukaJateng  https://t.co/37fDEWMU33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker SCUBA, hampir sama saja dg tak bermasker.. Bgmn tidak Rudolfo?  95% virus tetap akan lolos. 🥵😪  https://t.co/d2XJDSVbdS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Gunakan masker kapan pun dan dimana pun anda berada.. Jaga kesehatan, jaga diri anda dan lindungi orang tercinta.  #PakaiMasker  #IndonesiaMaju  https://t.co/ym2FUel3Ya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tetap #PakaiMasker ya tweeps, walaupun Separuh Nafas 🎼  Keselamatan kita lebih penting, yakin menang lawan #Covid_19 💪  Yekan @berlianidris @M_Asmara1701 @gloriamadona @DonAdam68 @panca66 @PresidenKopi @Toperendusara1 @marlina_idha @ajeng_cute16 @RicKY_KCh @dr_koko28 ?  https://t.co/dhHvCUu0o1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tetap #PakaiMasker  https://t.co/wSBsdg7cEp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Menggunakan masker dapat menyelamatkan kita dari potensi tertular virus covid-19. #HMSanusi  #PakaiMasker  #Malang  #KabupatenMalang  https://t.co/TgjZvIbO7L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
PAKAI MASKER MU #pakaimaskermu #pakaimasker @ Surabaya, Indonesia  https://t.co/jKXWU9EwiS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan lupa pakai masker yaaaa #pakaimasker  https://t.co/KUxVK9j5Gd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan lupa #pakaiMasker ya.. tetap disiplin #JagaJarak #Patuhiprotokolkesehatan #COVID19indonesia  https://t.co/0qXzdMSr4h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Anak bisa tidak wajib #PakaiMasker untuk situasi tertentu: masih balita, berada di rumah, ada kebutuhan khusus, dan aktivitas fisik.  Yuk tonton videonya dan ikuti rekomendasi dari WHO terkait Anak dan Masker lebih lengkap di  https://t.co/QbKjO0DrlA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Judul: Apakah Anak-Anak Wajib #PakaiMasker ? Kategori: Orang Tua   #PakaiMasker memang harus disiplin dilakukan oleh semua orang. Akan tetapi, untuk anak-anak ada pengecualian.   #siapadaptasi #bangkituntukindonesiamaju  https://t.co/8TXlcDiGv7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tetap semangat yah pakai maskernya 💪💪💪🥰🥰 Semoga corona segera berlalu, kita bantu dengan taati protokol kesehatan. #PakaiMasker #protokolkesehatan  https://t.co/FgELcpZWZI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Apakah Anak-Anak Wajib #PakaiMasker ? Anak bisa tidak wajib #PakaiMasker untuk situasi tertentu: masih balita, berada di rumah, ada kebutuhan khusus, dan aktivitas fisik.  Yuk tonton videonya dan ikuti rekomendasi dari WHO  https://t.co/rLKZN6QCVt  https://t.co/81RR0XVV8U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ayo #PakaiMasker mu saat beraktivitas keluar rumah. Tidak lupa juga untuk selalu menjaga jarak dan mencuci tangan menggunakan sabun dan air mengalir, ya. ⠀ Covid-19 itu nyata! Mari bersama lindungi diri sendiri, keluarga, teman-teman, dan kita lindungi Indonesia tercinta. ⠀  https://t.co/sfEuNJmtbE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuk selalu patuhi protokol kesehatan sesuai anjuran pemerintah. Jaga selalu kesehatan untuk diri kamu juga untuk orang-orang tercinta di sekitar kamu, cegah penyebaran dan penularan virus covid-19!  #Cairin #JadiTenang #Pakaimasker #Cucitangan #Jagajarak  https://t.co/4NrJzfXS9S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Gak ada sanksi org bebas gak pake masker, ada sanksi org pada takut kena razia +62 hayuu atuhh biar si corona pergi, patuhi protokolnya. Gak kangen apa trip jauh aku aja pengen trip jauh kangen pulang kampung aku.. #PakaiMasker #IndonesiaDalamBahaya #COVID19 #CoronavirusOutbreak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dimanapun berada stay safe and menjaga protokol kesehatan #PakaiMasker #IndonesiaDalamBahaya  https://t.co/GoJ9xwYfSU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Stay safe everyone.. 😷 . . #pakaimasker #staysafe #stayhealthy #safeatoffice @ Dinas Perumahan Rakyat Kawasan Pemukiman Dan Pertanahan Kab Sumba Timur  https://t.co/PpcrnqxnaL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
menutupi hidung, mulut, hingga dagu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maskerku melindungi kamu - maskermu melindungi aku, dengan tetap rajin cuci tangan, olah raga, makan sayuran2 an, buah buahan /vitamin , berjemur , jaga jarak semuanya tidak berarti kalau kurang istirahat/ kurang tidur. #PakaiMasker  https://t.co/6Ls5aYCHOP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Bahaya menurunkan masker ke dagu hingga leher.  #Covid19 #VirusCorona #SocialDistancing #PhysicalDistancing #ProtokolKesehatan #AdaptasiKebiasaanBaru #PakaiMasker  https://t.co/zFhVwFaqwj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
"Dilema pakai masker... Semalam hujan deres bgt, kemana"" harus tetap pakai masker, pas naik motor, air banyak ngeresap ke masker, alhasil susah nafas... Pengen lepas masker, tapi takut virus, ga lepas susah nafas, saingan Ama air... Nah lho.... #PakaiMasker #hujanderas #dilema";;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Baru paham soal efektifitas masker.  Harus beli masker baru nih.. yang paling mudah emang scuba  #pakaimasker #rajincucitanganpakaisabun  https://t.co/KwjFAgXEWZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@sehatAQUA Di masa pandemik gini #PakaiMasker bukan lagi buat gaya-gayaan tapi udah jadi hal yg wajib, ga #PakaiMasker berasa kaya diliatin ama sekutu  https://t.co/t4wAFMXaP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'sehatAQUA', 'name': 'AQUA - #PakaiMasker', 'id': '121657158'}];;;;
Jgn lupa bermasker... #PakaiMasker  https://t.co/3MG2z41dj7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ayo Pakai Masker #PakaiMasker  #KumhamPasti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
PAKAI MASKER ! 😷 minimalisir sebaran covid-19 #PakaiMasker😷 #StayHealthy  #JagaJarak #StaySafe  #SocialDistancing 👉 👈 #NewNormal  https://t.co/5RMU3M4nPv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
4. Selalu cuci tangan pakai sabun atau cairan antiseptik    5. Selalu ikuti aturan pemerintah serta protokol di tempat umum dan usaha.   Lindungi Diri, Lindungi Negeri  #JagaJarak  #HindariKerumunan #PakaiMasker #CuciTanganPakaiSabun #LindungiDiriLindungiNegeri #ASDPlawanCovid19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Seiring pula dengan meningkatnya pula klaster perkantoran dan pilkada, maka kita mesti tingkatkan disiplin protokol kesehatan. Jangan bawa virus hingga ke dalam rumah kita! Pastikan selalu #PakaiMasker #JagaJarak #CuciTanganPakaiSabun agar virus tak mengikuti kita kemana saja.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai Masker, agar kita bisa melewati Pandemi Covid-19 dengan baik. #pakaimasker  #jagajarak  #cucitanganpakaisabun  https://t.co/oyaWQOGDFh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Cukupkah jika hanya memakai Face Shield saja tanpa masker? Bagaimana sih harusnya cara #PakaiMasker yang benar? Yuk simak videonya !!  #BangkitIndonesiaMaju #SiapAdaptasi  https://t.co/QsCzlPBB2o;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@usaisudahhh lahiya aku #PakaiMasker biar gakeliatan make liptin simisimi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'usaisudahhh', 'name': 'usai', 'id': '1116328137053196288'}];;;;
Pakai Masker Untuk Melindungi Diri Dari Bahay cirus Covid - 19 #pakaimasker  #patuhiprotokolkesehatan  #cegahcovid19  #divisihumaspolri  #bidhumaspoldaaceh  #humaspolreslangsa  https://t.co/84r0qP2I0v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ayo disiplin #pakaimasker agar terhindar dari #covid19    #covid19 #corona #indonesiabisa  https://t.co/v03U0VxLoG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Maskerku Melindungimu Maskermu Melindungiku 💜💜💜 @R_besar  #3M #PakaiMasker  #JagaJarak  #mencucitangan  https://t.co/7ofrhzFPYD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai Masker Untuk Melindungi Diri Dari Bahay cirus Covid - 19 #pakaimasker  #patuhiprotokolkesehatan  #cegahcovid19  #divisihumaspolri  #bidhumaspoldaaceh  #humaspolreslangsa  https://t.co/gGJESXoaHl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Bagaimana sih sebetulnya penggunaan masker yang tepat? Kapan sebaiknya kita menggunakan masker medis dan non-medis ya? Yuk sohIB, kita simak penjelasannya #IndonesiaBaik #YangMudaSukaData #Infografis #ProgramPemerintah #PakaiMasker #JagaJarak #COVID19  https://t.co/bFbqBXCyXB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan lupa pake masker.. Corona makin bandel.. Kaya elu kalo dibilangin suruh lupain dia kaga mau mau.. #minggu #coronavirus #PakaiMasker  https://t.co/1VQdH5FHjZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker  Jangan lupa pakai masker  https://t.co/wcAYv1q8Qq;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Anggota yg patut di contoh Klo ada yg gk pakek masker di kasih masker dan di pakaikan juga #PakaiMasker  https://t.co/S5SZGMMOCb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Saat ini klaster keluarga makin terkuak, kita perlu kian waspada! Seiring pula dengan meningkatnya pula klaster perkantoran dan pilkada, maka kita mesti tingkatkan disiplin protokol kesehatan.   Pastikan selalu #PakaiMasker #JagaJarak #CuciTanganPakaiSabun  https://t.co/pZtDaIfUVu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai Masker Untuk Melindungi Diri Dari Bahay cirus Covid - 19 #pakaimasker  #patuhiprotokolkesehatan  #cegahcovid19  #divisihumaspolri  #bidhumaspoldaaceh  #humaspolreslangsa  https://t.co/mAGmYJiF0c;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Iya, tahu, kamu cantik, kamu tampan. Ya, tapi, yang tampan cantik rupawan jangan diumbar dulu, ya. Apalagi di tempat umum. Ingat #patuhiprotokolkesehatan #pakaimasker #jagakesehatan    https://t.co/Wx3Rw5DWRK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai Masker Untuk Melindungi Diri Dari Bahay cirus Covid - 19 #pakaimasker  #patuhiprotokolkesehatan  #cegahcovid19  #divisihumaspolri  #bidhumaspoldaaceh  #humaspolreslangsa  https://t.co/q0EIYmJcFF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai Masker Untuk Melindungi Diri Dari Bahay cirus Covid - 19 #pakaimasker  #patuhiprotokolkesehatan  #cegahcovid19  #divisihumaspolri  #bidhumaspoldaaceh  #humaspolreslangsa  https://t.co/F0MEGmZ1H3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Anda tidak percaya Covid-19 silahkan,tapi jangan pula mencemooh mereka2 yg percaya bhw Corona itu ada dan mrk terus berusaha utk patuh thd Protokol Kesehatan.. #JagaJarak #PakaiMasker #AcehTungang  https://t.co/H7E0w3yVhA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kami mendukung gerakan memakai masker guna menghindari penyebaran  COVID-19  😷😷  #pakaimasker #lawancovid19 @ Purwakarta Istimewa  https://t.co/izdHkOrqfk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yg mau keluar... Maksudnya keluar rumah #pakaimasker  #sange  https://t.co/XX5sxSxUhm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Masih pakai masker ! Work in sunday ...  #PakaiMasker cegah covid-19  https://t.co/HVol03dZew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yang dukung psbb sudah selalu pake masker belum?? Jangan sampai dukung dukung dukung baru biar pake masker tdk pernah... Apalagi jaga jarak... Sok sok dukung baru tidak pernah menerapkan protokol kesehatan... #PakaiMasker  #ProtokolKesehatan #anissokperhatikanrakyat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai maskernya terus ya guys..... Sehat selalu,,, smoga pandemi segera menghilang..... Aamiin  #viral #pakaimasker #pejuangcovid19  https://t.co/h2qijM4EXu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pemerintah tidak bisa bekerja sendiri. Selain pemerintah yg turun tangan. Warga juga harus bekerja sama. Semoga #COVIDー19 Cepat berakhir #StayAtHome #PakaiMasker #StaySafe  Good night..;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#pakaimasker #staysafe #stayhealthy ... Semoga pandemi ini segera berakhir ... Cepat pulih jakarta ,, indonesia ,, dunia 🙏❤ Aamiin ...  https://t.co/2gxsogPw9E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
pada akhirnya, bukan Covid-19 yang membunuh manusia secara langsung tapi rasa frustasi karena dampak dari Covid-19 itu. #COVID19 #epidemic #PakaiMasker #lockdown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kampanye Masker Tidak Cukup Instruksi, Harus Ada Kesadaran Yang Muncul Dalam Diri Sendiri  https://t.co/tzznEdpWre #pakaimasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#pakaimasker #jagajarak #bersamalawancovid19  https://t.co/sRDxnczULh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai Masker dan Patuhi Protokol Kesehatan #pakaimasker  #patuhiprotokolkesehatan  #divisihumaspolri  #bidhumaspoldaaceh  #humaspolreslangsa  https://t.co/0BFMYoZcLr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker Itu untuk menghindari virus corona, bukan untuk menutup malu karna buka celana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Maskernya dipake ya gengs, jangan disimpen di tas doang!  Yaaahhh..itung-itung hemat lipenstip lah, gapake juga gak keliatan..¿ 😆 . . #staysafe #aditamasjourney #wearamask #pakaimasker #jagajarak #weallinthistogether  https://t.co/vk9nzH0u7s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Maskernya ya lur!! Jangan lupa dipakai, apalagi cuma jadi hiasan di dagu.  #PakaiMasker  #newnormal  #magelang  https://t.co/nzeRDbx0kb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan diremehkan ya..mari saling menjaga semuanya..🙏  #pakaimasker  #indonesiasehat  https://t.co/YY1XmOgqNp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
selalu #PakaiMasker  walaupun lagi turu karo bojone..  #sadis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Membantu masyarakat memakai masker yang baik dan benar Nah maskernya jangan lupa untuk di pakai saat berada di luar rumah ya Masker mu melindungi ku Masker ku melindungi mu #SumutSehatBermasker #bersamalawancovid19  #PakaiMasker  https://t.co/S4lObeqC0O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ayo pakai masker!  Maskerku menyelamatkanmu maskermu menyelamatkanku #PakaiMasker #pakaimaskeruntuksemua #nupedulicovid19 #nutanggapcovid19 #gerakansatumilyarmasker #berkahdanadesa  @nahdlatululama @PPLPBINU @KemenDesa @ali_yoseph @halimiskandarnu  https://t.co/ALNPOQHpCf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Diminta disiplin pake masker aja susah #PakaiMasker  #InternetLancarBuatBelajar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ayo Pakai Masker,  #PakaiMasker #sehat  https://t.co/aM3hiqzpgm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@ridwanhr Tekanan ekonomi dan ketidakjelasan kpn pandemi ini berakhir membuat orang lelah dan memilih tidak percaya. Mari bantu mengatasi #Covid_19 dengan menjaga diri dan lingkungan kita #cucitanganpakaisabun #PakaiMasker #JagaJarak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'ridwanhr', 'name': 'Ridwan Hanif', 'id': '43922847'}];;;;
Selamat kms malam, omat  #pakaimasker  https://t.co/csRsHfxV7G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dimanapun kita berada,,,   M A S K E R adalah S A H A B A T  ...Ayoo Gunakan...  #pakaimasker  #masker @ Buol, Sulawesi Tengah, Indonesia  https://t.co/MCDjXP9a1Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
nonton berita masih ada loh yang kena razia ga pake masker dijalan, “pembunuh” berkeliaran gitu ga langsung ditembak ditempat aja? #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Akhir² ni berita muncul di televisi, internet sudah jarang tentang razia kendaraan lagi, udah razia masker terus, kita sebagai warga negara yang baik patuhilah peraturan pemerintah, kalau bukan kita yang muli menaati peraturan siapa lagi? #PakaiMasker #IndonesiaDalamBahaya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Meskipunpakai masker bau mulut sendiri, tapi tetep harus pakai masker. 😝  📸 Ato (foto lawas)  #pakaimasker  https://t.co/pfppFQeEBw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@radenrauf #PakaiMasker wajib yaa,biar corona nya cepet ilang jg ya aamiinn  https://t.co/uiuuBak5Qt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'radenrauf', 'name': 'Raden Rauf AM', 'id': '26970305'}];;;;
Dulu mau keluar canggung makek masker , sekarang ga makek masker canggung  #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
